,match_id,innings,batsman,p_bat,batting_team,bowler,p_bowl,bowling_team,ball,ball_id,outcome,total_runs,out,dismissal,p_out,over,noballs,wides,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,trail_by,lead_by,day,session,target,start_date,season,venue,country,winner,toss,competition,batting_style,bowling_style,bowl_kind,batsman_runs,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob,extras,player_dismissed,is_wkt,over_num,is_dot,is_one,is_two,is_three,is_four,is_six,bowler_wkt
1094213,1144994,4,Hanuma Vihari,452044.0,India,Mitchell Starc,311592.0,Australia,5,36.05,no run,0,False,,452044.0,37,0,0,0,0,20,46,7,1,21,101,5,221,185,0,4,3,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,206.0,185.0,3,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,DEFENDED,1,-1,-1,0,,0,36,1,0,0,0,0,0,0
1094214,1144994,4,Hanuma Vihari,452044.0,India,Mitchell Starc,311592.0,Australia,6,36.06,four,4,False,,452044.0,37,0,0,0,0,24,47,8,1,25,105,5,222,181,0,4,3,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,4,1,4,True,207.0,6.0,1,ON_THE_STUMPS,GOOD_LENGTH,LEG_GLANCE,0,-1,-1,0,,0,36,0,0,0,0,1,0,0
1094215,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,3,104.03,run,1,False,,376116.0,105,0,0,0,0,4,30,23,2,78,278,8,627,48,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,1,1,1,True,,,,,,,,,,0,,0,104,0,1,0,0,0,0,0
1094216,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,6,104.06,no run,0,False,,376116.0,105,0,0,0,0,4,31,24,2,79,279,8,630,47,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,104,1,0,0,0,0,0,0
1094217,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,2,100.02,no run,0,False,,376116.0,101,0,0,0,0,2,17,21,2,72,261,8,602,65,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,0.0,0.0,0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DEFENDED,0,-1,-1,0,,0,100,1,0,0,0,0,0,0
1094218,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,3,100.03,no run,0,False,,376116.0,101,0,0,0,0,2,18,21,2,72,261,8,603,65,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,234.0,203.0,3,ON_THE_STUMPS,FULL,FLICK,1,-1,-1,0,,0,100,1,0,0,0,0,0,0
1094219,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,4,100.04,no run,0,False,,376116.0,101,0,0,0,0,2,19,21,2,72,261,8,604,65,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,137.0,182.0,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1,-1,-1,0,,0,100,1,0,0,0,0,0,0
1094220,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,5,100.05,no run,0,False,,376116.0,101,0,0,0,0,2,20,21,2,72,261,8,605,65,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,213.0,198.0,3,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,DEFENDED,1,-1,-1,0,,0,100,1,0,0,0,0,0,0
1094221,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,6,100.06,no run,0,False,,376116.0,101,0,0,0,0,2,21,22,2,72,261,8,606,65,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,181.0,172.0,4,ON_THE_STUMPS,YORKER,FLICK,0,-1,-1,0,,0,100,1,0,0,0,0,0,0
1094222,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,1,102.01,no run,0,False,,376116.0,103,0,0,0,0,2,22,22,2,72,271,8,613,55,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,102,1,0,0,0,0,0,0
1094223,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,2,102.02,run,1,False,,376116.0,103,0,0,0,0,3,23,22,2,73,272,8,614,54,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,1,1,1,True,,,,,,,,,,0,,0,102,0,1,0,0,0,0,0
1094224,1144994,2,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,6,102.06,no run,0,False,,376116.0,103,0,0,0,0,3,24,23,2,76,275,8,618,51,0,3,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,102,1,0,0,0,0,0,0
1094225,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,1,54.01,no run,0,False,,376116.0,55,0,0,0,0,0,18,16,2,44,137,7,325,149,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,54,1,0,0,0,0,0,0
1094226,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,2,54.02,no run,0,False,,376116.0,55,0,0,0,0,0,19,16,2,44,137,7,326,149,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,54,1,0,0,0,0,0,0
1094227,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,3,54.03,no run,0,False,,376116.0,55,0,0,0,0,0,20,16,2,44,137,7,327,149,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,54,1,0,0,0,0,0,0
